index,date,time,people,catering,client,id,Gender,weight,weight ratio,ethnic_food,fav_cuisine,is_pref,greek_food,indian_food,italian_food,arabic_food,thai_food,healthy,sum
557,10/30/19,12:30,40,General,Forward,5,1,190,0.180124224,4,Asian,,,,,,,,0
558,10/30/19,12:30,40,General,Forward,50,2,150,-0.068322981,3,Italian,,,,,,,,0
559,10/30/19,12:30,40,General,Forward,3,1,161,0,5,Turkish,,,,,,,,0
560,10/30/19,12:30,40,General,Forward,108,1,165,0.02484472,4,Asian,,,,,,,,0
561,10/30/19,12:30,40,General,Forward,31,1,115,-0.285714286,4,General,5,,,,,,,5
562,10/29/19,11:00,20,General,Ceres,87,1,190,0.180124224,4,Asian,,,,,,,,0
563,10/29/19,11:00,20,General,Ceres,78,2,200,0.242236025,1,General,5,,,,,,,5
564,10/29/19,11:00,20,General,Ceres,68,1,144,-0.105590062,5,Italian,,,,,,,,0
565,10/29/19,11:00,20,General,Ceres,61,1,135,-0.161490683,5,Mexican,,,,,,,,0
566,10/29/19,11:00,20,General,Ceres,101,1,125,-0.223602484,5,Italian,,,,,,,,0
567,10/29/19,11:00,20,General,Ceres,63,2,210,0.304347826,2,Mexican,,,,,,,,0
568,10/29/19,11:00,20,General,Ceres,47,2,168,0.043478261,4,Asian,,,,,,,,0
569,10/29/19,11:00,20,General,Ceres,53,2,200,0.242236025,4,General,5,,,,,,,5
570,10/29/19,11:00,20,General,Ceres,7,2,180,0.118012422,5,Spanish,,,,,,,,0
571,10/29/19,11:00,20,General,Ceres,100,1,165,0.02484472,3,italian,,,,,,,,0
572,10/29/19,11:00,20,General,Ceres,87,1,190,0.180124224,4,Asian,,,,,,,,0
573,10/29/19,11:00,20,General,Ceres,48,2,145,-0.099378882,3,Asian,,,,,,,,0
574,10/29/19,11:00,20,General,Ceres,54,2,265,0.645962733,3,General,5,,,,,,,5
575,10/29/19,11:00,20,General,Ceres,90,1,129,-0.198757764,5,Asian,,,,,,,,0
576,10/29/19,11:00,20,General,Ceres,67,1,125,-0.223602484,3,Asian,,,,,,,,0
577,10/29/19,11:00,20,General,Ceres,2,1,155,-0.037267081,4,Italian,,,,,,,,0
578,10/29/19,11:00,20,General,Ceres,34,1,128,-0.204968944,4,Indian,,,,,,,,0
579,10/29/19,11:00,20,General,Ceres,113,1,129,-0.198757764,5,Italian,,,,,,,,0
580,10/29/19,11:00,20,General,Ceres,37,1,150,-0.068322981,4,Spanish,,,,,,,,0
581,10/29/19,11:30,30,General,Ceres,60,1,155,-0.037267081,5,General,5,,,,,,,5
582,10/29/19,11:30,30,General,Ceres,8,1,137,-0.149068323,2,Caribbean,,,,,,,,0
583,10/29/19,11:30,30,General,Ceres,4,1,240,0.49068323,5,African,,,,,,,,0
584,10/29/19,11:30,30,General,Ceres,99,2,185,0.149068323,5,Italian,,,,,,,,0
585,10/29/19,11:30,30,General,Ceres,101,1,125,-0.223602484,5,Italian,,,,,,,,0
586,10/29/19,11:30,30,General,Ceres,64,1,180,0.118012422,5,Mexican,,,,,,,,0
587,10/29/19,11:30,30,General,Ceres,2,1,155,-0.037267081,4,Italian,,,,,,,,0
588,10/29/19,11:30,30,General,Ceres,32,2,205,0.273291925,5,Italian,,,,,,,,0
589,10/29/19,11:30,30,General,Ceres,40,2,175,0.086956522,3,Italian,,,,,,,,0
590,10/29/19,11:30,30,General,Ceres,80,2,145,-0.099378882,5,Asian,,,,,,,,0
591,10/29/19,11:30,30,General,Ceres,3,1,161,0,5,Turkish,,,,,,,,0
592,10/29/19,11:30,30,General,Ceres,44,1,100,-0.378881988,5,Italian,,,,,,,,0
593,10/29/19,11:30,30,General,Ceres,114,1,170,0.055900621,3,Italian,,,,,,,,0
594,10/29/19,11:30,30,General,Ceres,55,2,165,0.02484472,5,Mexican,,,,,,,,0
595,10/29/19,11:30,30,General,Ceres,43,1,135,-0.161490683,3,Mexican,,,,,,,,0
596,10/29/19,11:30,30,General,Ceres,42,1,120,-0.254658385,4,Italian,,,,,,,,0
597,10/29/19,11:30,30,General,Ceres,61,1,135,-0.161490683,5,Mexican,,,,,,,,0
598,10/29/19,11:30,30,General,Ceres,76,1,120,-0.254658385,5,Italian,,,,,,,,0
599,10/29/19,11:30,30,General,Ceres,90,1,129,-0.198757764,5,Asian,,,,,,,,0
600,10/29/19,11:30,30,General,Ceres,30,2,167,0.037267081,5,Asian,,,,,,,,0
601,10/29/19,11:30,30,General,Ceres,56,1,192,0.192546584,3,General,5,,,,,,,5
602,10/29/19,11:30,30,General,Ceres,21,2,175,0.086956522,4,Italian,,,,,,,,0
603,10/29/19,11:30,30,General,Ceres,96,2,184,0.142857143,4,General,5,,,,,,,5
604,10/29/19,11:30,30,General,Ceres,37,1,150,-0.068322981,4,Spanish,,,,,,,,0
605,10/29/19,11:30,30,General,Ceres,114,1,170,0.055900621,3,Italian,,,,,,,,0
606,10/29/19,11:30,30,General,Ceres,115,2,138,-0.142857143,4,Asian,,,,,,,,0
607,10/29/19,11:30,30,General,Ceres,76,1,120,-0.254658385,5,Italian,,,,,,,,0
608,10/29/19,11:30,30,General,Ceres,51,2,169,0.049689441,2,Asian,,,,,,,,0
609,10/29/19,11:30,30,General,Ceres,23,2,185,0.149068323,3,Asian,,,,,,,,0
610,10/29/19,11:45,14,Spanish,Florio,113,1,129,-0.198757764,5,Italian,,,,,,,,0
611,10/29/19,11:45,14,Spanish,Florio,76,1,120,-0.254658385,5,Italian,,,,,,,,0
612,10/29/19,11:45,14,Spanish,Florio,14,1,123,-0.236024845,5,Italian,,,,,,,,0
613,10/29/19,11:45,14,Spanish,Florio,113,1,129,-0.198757764,5,Italian,,,,,,,,0
614,10/29/19,11:45,14,Spanish,Florio,92,1,135,-0.161490683,2,General,,,,,,,,0
615,10/29/19,11:45,14,Spanish,Florio,47,2,168,0.043478261,4,Asian,,,,,,,,0
616,10/29/19,11:45,14,Spanish,Florio,1,2,187,0.161490683,1,Arabic,,,,,,,,0
617,10/29/19,11:45,14,Spanish,Florio,52,2,185,0.149068323,5,Italian,,,,,,,,0
618,10/29/19,11:45,14,Spanish,Florio,111,1,160,-0.00621118,3,Italian,,,,,,,,0
619,10/29/19,11:45,14,Spanish,Florio,95,2,175,0.086956522,5,Greek,,,,,,,,0
620,10/29/19,11:45,14,Spanish,Florio,15,2,185,0.149068323,4,Asian,,,,,,,,0
621,10/29/19,11:45,14,Spanish,Florio,91,2,260,0.614906832,3,Italian,,,,,,,,0
622,10/29/19,11:45,14,Spanish,Florio,43,1,135,-0.161490683,3,Mexican,,,,,,,,0
623,10/29/19,12:00,10,General,Ortus,73,2,140,-0.130434783,4,Italian,,,,,,,,0
624,10/29/19,12:00,10,General,Ortus,36,1,150,-0.068322981,2,Italian,,,,,,,,0
625,10/29/19,12:00,10,General,Ortus,79,1,135,-0.161490683,3,Asian,,,,,,,,0
626,10/29/19,12:00,10,General,Ortus,36,1,150,-0.068322981,2,Italian,,,,,,,,0
627,10/29/19,12:00,10,General,Ortus,8,1,137,-0.149068323,2,Caribbean,,,,,,,,0
628,10/29/19,12:00,10,General,Ortus,49,2,155,-0.037267081,4,Italian,,,,,,,,0
629,10/29/19,12:00,10,General,Ortus,57,2,175,0.086956522,5,Italian,,,,,,,,0
630,10/29/19,12:00,10,General,Ortus,40,2,175,0.086956522,3,Italian,,,,,,,,0
631,10/29/19,12:00,10,General,Ortus,114,1,170,0.055900621,3,Italian,,,,,,,,0
632,10/29/19,12:30,10,Spanish,Ceres,101,1,125,-0.223602484,5,Italian,,,,,,,,0
633,10/29/19,12:30,10,Spanish,Ceres,88,2,155,-0.037267081,3,General,,,,,,,,0
634,10/29/19,12:30,10,Spanish,Ceres,38,1,170,0.055900621,4,Italian,,,,,,,,0
635,10/29/19,12:30,10,Spanish,Ceres,73,2,140,-0.130434783,4,Italian,,,,,,,,0
636,10/29/19,12:30,10,Spanish,Ceres,2,1,155,-0.037267081,4,Italian,,,,,,,,0
637,10/29/19,12:30,10,Spanish,Ceres,119,1,140,-0.130434783,4,General,,,,,,,,0
638,10/29/19,12:30,10,Spanish,Ceres,19,1,135,-0.161490683,1,Italian,,,,,,,,0
639,10/29/19,12:30,10,Spanish,Ceres,94,2,165,0.02484472,5,Italian,,,,,,,,0
640,10/29/19,12:30,10,Spanish,Ceres,50,2,150,-0.068322981,3,Italian,,,,,,,,0
641,10/29/19,12:30,12,Greek,Ortus,88,2,155,-0.037267081,3,General,,,,,,,,0
642,10/29/19,12:30,12,Greek,Ortus,121,1,156,-0.031055901,4,Italian,,5,,,,,,5
643,10/29/19,12:30,12,Greek,Ortus,115,2,138,-0.142857143,4,Asian,,3,,,,,,3
644,10/29/19,12:30,12,Greek,Ortus,96,2,184,0.142857143,4,General,,4,,,,,,4
645,10/29/19,12:30,12,Greek,Ortus,28,2,175,0.086956522,3,Italian,,3,,,,,,3
646,10/29/19,12:30,12,Greek,Ortus,100,1,165,0.02484472,3,italian,,3,,,,,,3
647,10/29/19,12:30,12,Greek,Ortus,113,1,129,-0.198757764,5,Italian,,5,,,,,,5
648,10/29/19,12:30,12,Greek,Ortus,68,1,144,-0.105590062,5,Italian,,,,,,,,0
649,10/29/19,12:30,12,Greek,Ortus,93,2,190,0.180124224,1,General,,,,,,,,0
650,10/29/19,12:30,12,Greek,Ortus,110,1,200,0.242236025,2,Italian,,,,,,,,0
651,10/29/19,12:30,12,Greek,Ortus,50,2,150,-0.068322981,3,Italian,,4,,,,,,4
652,10/29/19,12:30,12,Indian,Foxglove,104,1,130,-0.192546584,5,Indian,5,,5,,,,,10
653,10/29/19,12:30,12,Indian,Foxglove,95,2,175,0.086956522,5,Greek,,,5,,,,,5
654,10/29/19,12:30,12,Indian,Foxglove,48,2,145,-0.099378882,3,Asian,,,,,,,,0
655,10/29/19,12:30,12,Indian,Foxglove,99,2,185,0.149068323,5,Italian,,,5,,,,,5
656,10/29/19,12:30,12,Indian,Foxglove,27,2,160,-0.00621118,2,Italian,,,,,,,,0
657,10/29/19,12:30,12,Indian,Foxglove,77,1,150,-0.068322981,2,General,,,,,,,,0
658,10/29/19,12:30,12,Indian,Foxglove,114,1,170,0.055900621,3,Italian,,,,,,,,0
659,10/29/19,12:30,12,Indian,Foxglove,4,1,240,0.49068323,5,African,,,5,,,,,5
660,10/29/19,12:30,12,Indian,Foxglove,113,1,129,-0.198757764,5,Italian,,,5,,,,,5
661,10/29/19,12:30,12,Indian,Foxglove,78,2,200,0.242236025,1,General,,,,,,,,0
662,10/29/19,12:30,12,Indian,Foxglove,88,2,155,-0.037267081,3,General,,,,,,,,0
663,10/28/19,8:00,15,General,Client Visit,93,2,190,0.180124224,1,General,5,,,,,,,5
664,10/28/19,8:00,15,General,Client Visit,76,1,120,-0.254658385,5,Italian,,,,,,,,0
665,10/28/19,8:00,15,General,Client Visit,93,2,190,0.180124224,1,General,5,,,,,,,5
666,10/28/19,8:00,15,General,Client Visit,103,1,135,-0.161490683,5,Italian,,,,,,,,0
667,10/28/19,8:00,15,General,Client Visit,31,1,115,-0.285714286,4,General,5,,,,,,,5
668,10/28/19,8:00,15,General,Client Visit,74,2,200,0.242236025,3,Mexican,,,,,,,,0
669,10/28/19,8:00,15,General,Client Visit,43,1,135,-0.161490683,3,Mexican,,,,,,,,0
670,10/28/19,8:00,15,General,Client Visit,6,1,190,0.180124224,4,General,5,,,,,,,5
671,10/28/19,8:00,15,General,Client Visit,30,2,167,0.037267081,5,Asian,,,,,,,,0
672,10/28/19,8:00,15,General,Client Visit,17,1,145,-0.099378882,2,General,5,,,,,,,5
673,10/28/19,8:00,15,General,Client Visit,92,1,135,-0.161490683,2,General,5,,,,,,,5
674,10/28/19,8:00,15,General,Client Visit,83,1,170,0.055900621,4,Italian,,,,,,,,0
675,10/28/19,8:00,15,General,Client Visit,22,2,195,0.211180124,3,Italian,,,,,,,,0
676,10/28/19,8:00,15,General,Client Visit,59,1,155,-0.037267081,5,Asian,,,,,,,,0
677,10/28/19,8:30,30,General,Ceres,107,1,130,-0.192546584,5,Indian,,,,,,,,0
678,10/28/19,8:30,30,General,Ceres,38,1,170,0.055900621,4,Italian,,,,,,,,0
679,10/28/19,8:30,30,General,Ceres,120,2,185,0.149068323,5,Indian,,,,,,,,0
680,10/28/19,8:30,30,General,Ceres,93,2,190,0.180124224,1,General,5,,,,,,,5
681,10/28/19,8:30,30,General,Ceres,58,1,140,-0.130434783,2,Italian,,,,,,,,0
682,10/28/19,8:30,30,General,Ceres,116,2,150,-0.068322981,2,General,5,,,,,,,5
683,10/28/19,8:30,30,General,Ceres,70,1,130,-0.192546584,2,Italian,,,,,,,,0
684,10/28/19,8:30,30,General,Ceres,101,1,125,-0.223602484,5,Italian,,,,,,,,0
685,10/28/19,8:30,30,General,Ceres,72,1,140,-0.130434783,5,Italian,,,,,,,,0
686,10/28/19,8:30,30,General,Ceres,43,1,135,-0.161490683,3,Mexican,,,,,,,,0
687,10/28/19,8:30,30,General,Ceres,30,2,167,0.037267081,5,Asian,,,,,,,,0
688,10/28/19,8:30,30,General,Ceres,105,1,230,0.428571429,4,Italian,,,,,,,,0
689,10/28/19,8:30,30,General,Ceres,1,2,187,0.161490683,1,Arabic,,,,,,,,0
690,10/28/19,8:30,30,General,Ceres,107,1,130,-0.192546584,5,Indian,,,,,,,,0
691,10/28/19,8:30,30,General,Ceres,67,1,125,-0.223602484,3,Asian,,,,,,,,0
692,10/28/19,8:30,30,General,Ceres,58,1,140,-0.130434783,2,Italian,,,,,,,,0
693,10/28/19,8:30,30,General,Ceres,118,1,113,-0.298136646,4,Asian,,,,,,,,0
694,10/28/19,8:30,30,General,Ceres,115,2,138,-0.142857143,4,Asian,,,,,,,,0
695,10/28/19,8:30,30,General,Ceres,29,2,180,0.118012422,2,Asian,,,,,,,,0
696,10/28/19,8:30,30,General,Ceres,86,1,140,-0.130434783,3,Asian,,,,,,,,0
697,10/28/19,8:30,30,General,Ceres,119,1,140,-0.130434783,4,General,5,,,,,,,5
698,10/28/19,8:30,30,General,Ceres,38,1,170,0.055900621,4,Italian,,,,,,,,0
699,10/28/19,8:30,30,General,Ceres,74,2,200,0.242236025,3,Mexican,,,,,,,,0
700,10/28/19,8:30,30,General,Ceres,40,2,175,0.086956522,3,Italian,,,,,,,,0
701,10/28/19,8:30,30,General,Ceres,26,1,125,-0.223602484,2,General,5,,,,,,,5
702,10/28/19,8:30,30,General,Ceres,19,1,135,-0.161490683,1,Italian,,,,,,,,0
703,10/28/19,8:30,30,General,Ceres,22,2,195,0.211180124,3,Italian,,,,,,,,0
704,10/28/19,8:30,30,General,Ceres,31,1,115,-0.285714286,4,General,5,,,,,,,5
705,10/28/19,8:30,30,General,Ceres,49,2,155,-0.037267081,4,Italian,,,,,,,,0
706,10/28/19,11:30,30,General,Ceres,79,1,135,-0.161490683,3,Asian,,,,,,,,0
707,10/28/19,11:30,30,General,Ceres,50,2,150,-0.068322981,3,Italian,,,,,,,,0
708,10/28/19,11:30,30,General,Ceres,103,1,135,-0.161490683,5,Italian,,,,,,,,0
709,10/28/19,11:30,30,General,Ceres,65,1,140,-0.130434783,4,Italian,,,,,,,,0
710,10/28/19,11:30,30,General,Ceres,72,1,140,-0.130434783,5,Italian,,,,,,,,0
711,10/28/19,11:30,30,General,Ceres,7,2,180,0.118012422,5,Spanish,,,,,,,,0
712,10/28/19,11:30,30,General,Ceres,36,1,150,-0.068322981,2,Italian,,,,,,,,0
713,10/28/19,11:30,30,General,Ceres,84,1,127,-0.211180124,5,Spanish,,,,,,,,0
714,10/28/19,11:30,30,General,Ceres,10,1,125,-0.223602484,5,Indian,,,,,,,,0
715,10/28/19,11:30,30,General,Ceres,68,1,144,-0.105590062,5,Italian,,,,,,,,0
716,10/28/19,11:30,30,General,Ceres,116,2,150,-0.068322981,2,General,5,,,,,,,5
717,10/28/19,11:30,30,General,Ceres,90,1,129,-0.198757764,5,Asian,,,,,,,,0
718,10/28/19,11:30,30,General,Ceres,38,1,170,0.055900621,4,Italian,,,,,,,,0
719,10/28/19,11:30,30,General,Ceres,13,2,264,0.639751553,4,General,5,,,,,,,5
720,10/28/19,11:30,30,General,Ceres,34,1,128,-0.204968944,4,Indian,,,,,,,,0
721,10/28/19,11:30,30,General,Ceres,108,1,165,0.02484472,4,Asian,,,,,,,,0
722,10/28/19,11:30,30,General,Ceres,41,2,140,-0.130434783,4,Italian,,,,,,,,0
723,10/28/19,11:30,30,General,Ceres,37,1,150,-0.068322981,4,Spanish,,,,,,,,0
724,10/28/19,11:30,30,General,Ceres,73,2,140,-0.130434783,4,Italian,,,,,,,,0
725,10/28/19,11:30,30,General,Ceres,33,2,161,0,5,Italian,,,,,,,,0
726,10/28/19,11:30,30,General,Ceres,84,1,127,-0.211180124,5,Spanish,,,,,,,,0
727,10/28/19,11:30,30,General,Ceres,110,1,200,0.242236025,2,Italian,,,,,,,,0
728,10/28/19,11:30,30,General,Ceres,54,2,265,0.645962733,3,General,5,,,,,,,5
729,10/28/19,11:30,30,General,Ceres,77,1,150,-0.068322981,2,General,5,,,,,,,5
730,10/28/19,11:30,30,General,Ceres,40,2,175,0.086956522,3,Italian,,,,,,,,0
731,10/28/19,11:30,30,General,Ceres,67,1,125,-0.223602484,3,Asian,,,,,,,,0
732,10/28/19,11:30,30,General,Ceres,85,1,167,0.037267081,5,Mexican,,,,,,,,0
733,10/28/19,11:30,30,General,Ceres,56,1,192,0.192546584,3,General,5,,,,,,,5
734,10/28/19,11:30,30,General,Ceres,32,2,205,0.273291925,5,Italian,,,,,,,,0
735,10/28/19,12:00,40,General,Forward,89,2,175,0.086956522,5,Mexican,,,,,,,,0
736,10/28/19,12:00,40,General,Forward,23,2,185,0.149068323,3,Asian,,,,,,,,0
737,10/28/19,12:00,40,General,Forward,91,2,260,0.614906832,3,Italian,,,,,,,,0
738,10/28/19,12:00,40,General,Forward,96,2,184,0.142857143,4,General,5,,,,,,,5
739,10/28/19,12:00,40,General,Forward,7,2,180,0.118012422,5,Spanish,,,,,,,,0
740,10/28/19,12:00,40,General,Forward,119,1,140,-0.130434783,4,General,5,,,,,,,5
741,10/28/19,12:00,40,General,Forward,100,1,165,0.02484472,3,italian,,,,,,,,0
742,10/28/19,12:00,40,General,Forward,42,1,120,-0.254658385,4,Italian,,,,,,,,0
743,10/28/19,12:00,40,General,Forward,25,1,105,-0.347826087,4,General,5,,,,,,,5
744,10/28/19,12:00,40,General,Forward,90,1,129,-0.198757764,5,Asian,,,,,,,,0
745,10/28/19,12:00,40,General,Forward,10,1,125,-0.223602484,5,Indian,,,,,,,,0
746,10/28/19,12:00,40,General,Forward,20,2,165,0.02484472,3,Asian,,,,,,,,0
747,10/28/19,12:00,40,General,Forward,26,1,125,-0.223602484,2,General,5,,,,,,,5
748,10/28/19,12:00,40,General,Forward,107,1,130,-0.192546584,5,Indian,,,,,,,,0
749,10/28/19,12:00,40,General,Forward,90,1,129,-0.198757764,5,Asian,,,,,,,,0
750,10/28/19,12:00,40,General,Forward,38,1,170,0.055900621,4,Italian,,,,,,,,0
751,10/28/19,12:00,40,General,Forward,92,1,135,-0.161490683,2,General,5,,,,,,,5
752,10/28/19,12:00,40,General,Forward,16,2,180,0.118012422,1,Mexican,,,,,,,,0
753,10/28/19,12:00,40,General,Forward,106,1,125,-0.223602484,4,Italian,,,,,,,,0
754,10/28/19,12:00,40,General,Forward,24,2,185,0.149068323,5,Italian,,,,,,,,0
755,10/28/19,12:00,40,General,Forward,2,1,155,-0.037267081,4,Italian,,,,,,,,0
756,10/28/19,12:00,40,General,Forward,33,2,161,0,5,Italian,,,,,,,,0
757,10/28/19,12:00,40,General,Forward,103,1,135,-0.161490683,5,Italian,,,,,,,,0
758,10/28/19,12:00,40,General,Forward,37,1,150,-0.068322981,4,Spanish,,,,,,,,0
759,10/28/19,12:00,40,General,Forward,49,2,155,-0.037267081,4,Italian,,,,,,,,0
760,10/28/19,12:00,40,General,Forward,47,2,168,0.043478261,4,Asian,,,,,,,,0
761,10/28/19,12:00,40,General,Forward,71,1,140,-0.130434783,5,Italian,,,,,,,,0
762,10/28/19,12:00,40,General,Forward,107,1,130,-0.192546584,5,Indian,,,,,,,,0
763,10/28/19,12:00,40,General,Forward,90,1,129,-0.198757764,5,Asian,,,,,,,,0
764,10/28/19,12:00,40,General,Forward,110,1,200,0.242236025,2,Italian,,,,,,,,0
765,10/28/19,12:00,40,General,Forward,3,1,161,0,5,Turkish,,,,,,,,0
766,10/28/19,12:00,40,General,Forward,54,2,265,0.645962733,3,General,5,,,,,,,5
767,10/28/19,12:00,40,General,Forward,37,1,150,-0.068322981,4,Spanish,,,,,,,,0
768,10/28/19,12:00,40,General,Forward,76,1,120,-0.254658385,5,Italian,,,,,,,,0
769,10/28/19,12:00,40,General,Forward,72,1,140,-0.130434783,5,Italian,,,,,,,,0
770,10/28/19,12:00,40,General,Forward,116,2,150,-0.068322981,2,General,5,,,,,,,5
771,10/28/19,12:00,40,General,Forward,62,1,118,-0.267080745,4,Italian,,,,,,,,0
772,10/28/19,12:00,40,General,Forward,40,2,175,0.086956522,3,Italian,,,,,,,,0
773,10/28/19,12:00,40,General,Forward,11,1,116,-0.279503106,5,French,,,,,,,,0
774,10/28/19,12:00,13,Healthy,Godzilla,7,2,180,0.118012422,5,Spanish,,,,,,,,0
775,10/28/19,12:00,13,Healthy,Godzilla,2,1,155,-0.037267081,4,Italian,,,,,,,5,0
776,10/28/19,12:00,13,Healthy,Godzilla,75,2,161,0,3,General,,,,,,,8,0
777,10/28/19,12:00,13,Healthy,Godzilla,74,2,200,0.242236025,3,Mexican,,,,,,,,0
778,10/28/19,12:00,13,Healthy,Godzilla,89,2,175,0.086956522,5,Mexican,,,,,,,7,0
779,10/28/19,12:00,13,Healthy,Godzilla,46,1,113,-0.298136646,5,Italian,,,,,,,,0
780,10/28/19,12:00,13,Healthy,Godzilla,91,2,260,0.614906832,3,Italian,,,,,,,7,0
781,10/28/19,12:00,13,Healthy,Godzilla,113,1,129,-0.198757764,5,Italian,,,,,,,10,0
782,10/28/19,12:00,13,Healthy,Godzilla,39,1,150,-0.068322981,4,General,,,,,,,6,0
783,10/28/19,12:00,13,Healthy,Godzilla,83,1,170,0.055900621,4,Italian,,,,,,,8,0
784,10/28/19,12:00,13,Healthy,Godzilla,84,1,127,-0.211180124,5,Spanish,,,,,,,,0
785,10/28/19,12:00,13,Healthy,Godzilla,91,2,260,0.614906832,3,Italian,,,,,,,7,0
786,10/28/19,12:30,10,Asian,Alchemy,14,1,123,-0.236024845,5,Italian,,,,,,5,,5
787,10/28/19,12:30,10,Asian,Alchemy,49,2,155,-0.037267081,4,Italian,,,,,,4,,4
788,10/28/19,12:30,10,Asian,Alchemy,122,1,180,0.118012422,3,Mexican,,,,,,4,,4
789,10/28/19,12:30,10,Asian,Alchemy,59,1,155,-0.037267081,5,Asian,5,,,,,5,,10
790,10/28/19,12:30,10,Asian,Alchemy,34,1,128,-0.204968944,4,Indian,,,,,,,,0
791,10/28/19,12:30,10,Asian,Alchemy,95,2,175,0.086956522,5,Greek,,,,,,5,,5
792,10/28/19,12:30,10,Asian,Alchemy,30,2,167,0.037267081,5,Asian,5,,,,,5,,10
793,10/28/19,12:30,10,Asian,Alchemy,47,2,168,0.043478261,4,Asian,5,,,,,3,,8
794,10/28/19,12:30,10,Asian,Alchemy,61,1,135,-0.161490683,5,Mexican,,,,,,,,0
795,10/28/19,13:00,20,General,Cerus,77,1,150,-0.068322981,2,General,5,,,,,,,5
796,10/28/19,13:00,20,General,Cerus,46,1,113,-0.298136646,5,Italian,,,,,,,,0
797,10/28/19,13:00,20,General,Cerus,111,1,160,-0.00621118,3,Italian,,,,,,,,0
798,10/28/19,13:00,20,General,Cerus,93,2,190,0.180124224,1,General,5,,,,,,,5
799,10/28/19,13:00,20,General,Cerus,69,1,145,-0.099378882,4,Italian,,,,,,,,0
800,10/28/19,13:00,20,General,Cerus,119,1,140,-0.130434783,4,General,5,,,,,,,5
801,10/28/19,13:00,20,General,Cerus,124,2,135,-0.161490683,2,Italian,,,,,,,,0
802,10/28/19,13:00,20,General,Cerus,14,1,123,-0.236024845,5,Italian,,,,,,,,0
803,10/28/19,13:00,20,General,Cerus,118,1,113,-0.298136646,4,Asian,,,,,,,,0
804,10/28/19,13:00,20,General,Cerus,85,1,167,0.037267081,5,Mexican,,,,,,,,0
805,10/28/19,13:00,20,General,Cerus,122,1,180,0.118012422,3,Mexican,,,,,,,,0
806,10/28/19,13:00,20,General,Cerus,49,2,155,-0.037267081,4,Italian,,,,,,,,0
807,10/28/19,13:00,20,General,Cerus,4,1,240,0.49068323,5,African,,,,,,,,0
808,10/28/19,13:00,20,General,Cerus,30,2,167,0.037267081,5,Asian,,,,,,,,0
809,10/28/19,13:00,20,General,Cerus,88,2,155,-0.037267081,3,General,5,,,,,,,5
810,10/28/19,13:00,20,General,Cerus,88,2,155,-0.037267081,3,General,5,,,,,,,5
811,10/28/19,13:00,20,General,Cerus,119,1,140,-0.130434783,4,General,5,,,,,,,5
812,10/28/19,13:00,20,General,Cerus,62,1,118,-0.267080745,4,Italian,,,,,,,,0
813,10/28/19,13:00,20,General,Cerus,38,1,170,0.055900621,4,Italian,,,,,,,,0
814,10/25/19,7:30,40,General,WESA,58,1,140,-0.130434783,2,Italian,,,,,,,,0
815,10/25/19,7:30,40,General,WESA,76,1,120,-0.254658385,5,Italian,,,,,,,,0
816,10/25/19,7:30,40,General,WESA,117,1,170,0.055900621,4,Asian,,,,,,,,0
817,10/25/19,7:30,40,General,WESA,109,1,128,-0.204968944,2,Italian,,,,,,,,0
818,10/25/19,7:30,40,General,WESA,52,2,185,0.149068323,5,Italian,,,,,,,,0
819,10/25/19,7:30,40,General,WESA,111,1,160,-0.00621118,3,Italian,,,,,,,,0
820,10/25/19,7:30,40,General,WESA,49,2,155,-0.037267081,4,Italian,,,,,,,,0
821,10/25/19,7:30,40,General,WESA,18,2,170,0.055900621,4,Italian,,,,,,,,0
822,10/25/19,7:30,40,General,WESA,122,1,180,0.118012422,3,Mexican,,,,,,,,0
823,10/25/19,7:30,40,General,WESA,104,1,130,-0.192546584,5,Indian,,,,,,,,0
824,10/25/19,7:30,40,General,WESA,85,1,167,0.037267081,5,Mexican,,,,,,,,0
825,10/25/19,7:30,40,General,WESA,15,2,185,0.149068323,4,Asian,,,,,,,,0
826,10/25/19,7:30,40,General,WESA,81,1,130,-0.192546584,4,Italian,,,,,,,,0
827,10/25/19,7:30,40,General,WESA,103,1,135,-0.161490683,5,Italian,,,,,,,,0
828,10/25/19,7:30,40,General,WESA,61,1,135,-0.161490683,5,Mexican,,,,,,,,0
829,10/25/19,7:30,40,General,WESA,62,1,118,-0.267080745,4,Italian,,,,,,,,0
830,10/25/19,7:30,40,General,WESA,14,1,123,-0.236024845,5,Italian,,,,,,,,0
831,10/25/19,7:30,40,General,WESA,93,2,190,0.180124224,1,General,5,,,,,,,5
832,10/25/19,7:30,40,General,WESA,47,2,168,0.043478261,4,Asian,,,,,,,,0
833,10/25/19,7:30,40,General,WESA,111,1,160,-0.00621118,3,Italian,,,,,,,,0
834,10/25/19,7:30,40,General,WESA,106,1,125,-0.223602484,4,Italian,,,,,,,,0
835,10/25/19,7:30,40,General,WESA,33,2,161,0,5,Italian,,,,,,,,0
836,10/25/19,7:30,40,General,WESA,79,1,135,-0.161490683,3,Asian,,,,,,,,0
837,10/25/19,7:30,40,General,WESA,107,1,130,-0.192546584,5,Indian,,,,,,,,0
838,10/25/19,7:30,40,General,WESA,29,2,180,0.118012422,2,Asian,,,,,,,,0
839,10/25/19,7:30,40,General,WESA,120,2,185,0.149068323,5,Indian,,,,,,,,0
840,10/25/19,7:30,40,General,WESA,106,1,125,-0.223602484,4,Italian,,,,,,,,0
